Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-01-03 20:00:00,Germany,Germany,DE,168.76,210.42,78.79,73.99,entsoe.eu,false,
2024-01-03 20:15:00,Germany,Germany,DE,165.26,208.93,78.67,73.71,entsoe.eu,false,
2024-01-03 20:30:00,Germany,Germany,DE,158.23,204.16,78.87,73.59,entsoe.eu,false,
2024-01-03 20:45:00,Germany,Germany,DE,153.5,202.1,78.76,73.25,entsoe.eu,false,
2024-01-03 21:00:00,Germany,Germany,DE,161.33,204.96,79.27,74.22,entsoe.eu,false,
2024-01-03 21:15:00,Germany,Germany,DE,158.86,204.5,79.05,74.03,entsoe.eu,false,
2024-01-03 21:30:00,Germany,Germany,DE,157.02,204.35,78.88,73.89,entsoe.eu,false,
2024-01-03 21:45:00,Germany,Germany,DE,153.81,202.48,78.92,73.91,entsoe.eu,false,
2024-01-03 22:00:00,Germany,Germany,DE,161.02,205.08,79.42,75.4,entsoe.eu,false,
2024-01-03 22:15:00,Germany,Germany,DE,155.4,202.76,79.22,75.1,entsoe.eu,false,
2024-01-03 22:30:00,Germany,Germany,DE,152.48,200.62,79.31,75.18,entsoe.eu,false,
2024-01-03 22:45:00,Germany,Germany,DE,151.12,198.87,79.6,75.42,entsoe.eu,false,
2024-01-03 23:00:00,Germany,Germany,DE,147.54,194.45,80.2,75.95,entsoe.eu,false,
2024-01-03 23:15:00,Germany,Germany,DE,146.74,193.36,80.45,76.17,entsoe.eu,false,
2024-01-03 23:30:00,Germany,Germany,DE,146.24,192.77,80.51,76.2,entsoe.eu,false,
2024-01-03 23:45:00,Germany,Germany,DE,143.98,190.09,80.87,76.59,entsoe.eu,false,
2024-01-04 00:00:00,Germany,Germany,DE,142.93,188.66,81.14,76.94,entsoe.eu,false,
2024-01-04 00:15:00,Germany,Germany,DE,141.64,187.12,81.34,77.14,entsoe.eu,false,
2024-01-04 00:30:00,Germany,Germany,DE,141.14,186.49,81.37,77.18,entsoe.eu,false,
2024-01-04 00:45:00,Germany,Germany,DE,140.15,185.26,81.58,77.4,entsoe.eu,false,
2024-01-04 01:00:00,Germany,Germany,DE,139.92,185.0,81.62,77.79,entsoe.eu,false,
2024-01-04 01:15:00,Germany,Germany,DE,139.34,184.0,81.72,77.87,entsoe.eu,false,
2024-01-04 01:30:00,Germany,Germany,DE,140.15,184.81,81.65,77.8,entsoe.eu,false,
2024-01-04 01:45:00,Germany,Germany,DE,140.04,184.77,81.65,77.8,entsoe.eu,false,
2024-01-04 02:00:00,Germany,Germany,DE,140.92,185.42,81.63,77.99,entsoe.eu,false,
2024-01-04 02:15:00,Germany,Germany,DE,141.44,185.98,81.59,77.95,entsoe.eu,false,
2024-01-04 02:30:00,Germany,Germany,DE,141.5,186.02,81.58,77.91,entsoe.eu,false,
2024-01-04 02:45:00,Germany,Germany,DE,141.49,185.99,81.59,77.89,entsoe.eu,false,
2024-01-04 03:00:00,Germany,Germany,DE,140.9,185.25,81.72,77.8,entsoe.eu,false,
2024-01-04 03:15:00,Germany,Germany,DE,140.77,185.06,81.73,77.84,entsoe.eu,false,
2024-01-04 03:30:00,Germany,Germany,DE,141.22,185.48,81.69,77.82,entsoe.eu,false,
2024-01-04 03:45:00,Germany,Germany,DE,141.82,186.21,81.53,77.72,entsoe.eu,false,
2024-01-04 04:00:00,Germany,Germany,DE,145.2,190.19,80.83,76.99,entsoe.eu,false,
2024-01-04 04:15:00,Germany,Germany,DE,146.6,191.76,80.54,76.71,entsoe.eu,false,
2024-01-04 04:30:00,Germany,Germany,DE,148.13,193.48,80.33,76.51,entsoe.eu,false,
2024-01-04 04:45:00,Germany,Germany,DE,151.25,197.06,79.91,76.08,entsoe.eu,false,
2024-01-04 05:00:00,Germany,Germany,DE,157.89,205.05,78.51,74.99,entsoe.eu,false,
2024-01-04 05:15:00,Germany,Germany,DE,164.98,212.8,77.62,74.09,entsoe.eu,false,
2024-01-04 05:30:00,Germany,Germany,DE,171.06,219.34,77.0,73.46,entsoe.eu,false,
2024-01-04 05:45:00,Germany,Germany,DE,184.13,232.58,75.73,72.37,entsoe.eu,false,
2024-01-04 06:00:00,Germany,Germany,DE,193.54,243.22,74.36,71.06,entsoe.eu,false,
2024-01-04 06:15:00,Germany,Germany,DE,201.57,251.64,73.46,70.25,entsoe.eu,false,
2024-01-04 06:30:00,Germany,Germany,DE,207.33,256.78,73.04,69.9,entsoe.eu,false,
2024-01-04 06:45:00,Germany,Germany,DE,213.77,262.67,72.53,69.41,entsoe.eu,false,
2024-01-04 07:00:00,Germany,Germany,DE,216.32,268.04,71.76,68.9,entsoe.eu,false,
2024-01-04 07:15:00,Germany,Germany,DE,222.83,272.69,71.52,68.71,entsoe.eu,false,
2024-01-04 07:30:00,Germany,Germany,DE,225.47,275.27,71.29,68.45,entsoe.eu,false,
2024-01-04 07:45:00,Germany,Germany,DE,227.77,278.29,70.94,68.07,entsoe.eu,false,
2024-01-04 08:00:00,Germany,Germany,DE,231.46,282.12,70.38,67.51,entsoe.eu,false,
2024-01-04 08:15:00,Germany,Germany,DE,233.36,284.11,70.2,67.14,entsoe.eu,false,
2024-01-04 08:30:00,Germany,Germany,DE,233.38,285.03,70.0,66.95,entsoe.eu,false,
2024-01-04 08:45:00,Germany,Germany,DE,230.79,284.19,69.83,66.5,entsoe.eu,false,
2024-01-04 09:00:00,Germany,Germany,DE,231.55,284.31,69.89,66.44,entsoe.eu,false,
2024-01-04 09:15:00,Germany,Germany,DE,229.44,282.64,70.05,66.43,entsoe.eu,false,
2024-01-04 09:30:00,Germany,Germany,DE,230.22,283.6,69.99,66.26,entsoe.eu,false,
2024-01-04 09:45:00,Germany,Germany,DE,230.64,284.05,70.07,66.49,entsoe.eu,false,
2024-01-04 10:00:00,Germany,Germany,DE,236.77,285.96,70.49,67.25,entsoe.eu,false,
2024-01-04 10:15:00,Germany,Germany,DE,239.54,288.25,70.47,67.1,entsoe.eu,false,
2024-01-04 10:30:00,Germany,Germany,DE,242.31,290.27,70.43,67.06,entsoe.eu,false,
2024-01-04 10:45:00,Germany,Germany,DE,243.25,291.58,70.25,66.75,entsoe.eu,false,
2024-01-04 11:00:00,Germany,Germany,DE,243.17,293.05,69.72,65.77,entsoe.eu,false,
2024-01-04 11:15:00,Germany,Germany,DE,245.09,296.54,69.19,65.15,entsoe.eu,false,
2024-01-04 11:30:00,Germany,Germany,DE,249.97,302.34,68.47,64.52,entsoe.eu,false,
2024-01-04 11:45:00,Germany,Germany,DE,255.32,308.34,67.72,63.67,entsoe.eu,false,
2024-01-04 12:00:00,Germany,Germany,DE,257.52,312.16,67.08,62.45,entsoe.eu,false,
2024-01-04 12:15:00,Germany,Germany,DE,262.92,316.38,66.84,62.29,entsoe.eu,false,
2024-01-04 12:30:00,Germany,Germany,DE,269.44,322.79,66.28,61.76,entsoe.eu,false,
2024-01-04 12:45:00,Germany,Germany,DE,275.33,328.65,65.77,61.21,entsoe.eu,false,
2024-01-04 13:00:00,Germany,Germany,DE,281.92,338.89,64.16,59.05,entsoe.eu,false,
2024-01-04 13:15:00,Germany,Germany,DE,293.0,348.5,63.45,58.34,entsoe.eu,false,
2024-01-04 13:30:00,Germany,Germany,DE,303.77,357.12,62.9,57.9,entsoe.eu,false,
2024-01-04 13:45:00,Germany,Germany,DE,312.04,364.73,62.15,57.11,entsoe.eu,false,
2024-01-04 14:00:00,Germany,Germany,DE,325.64,383.72,59.16,53.16,entsoe.eu,false,
2024-01-04 14:15:00,Germany,Germany,DE,335.63,392.78,58.32,52.3,entsoe.eu,false,
2024-01-04 14:30:00,Germany,Germany,DE,345.78,400.79,57.77,51.75,entsoe.eu,false,
2024-01-04 14:45:00,Germany,Germany,DE,355.38,408.89,57.06,51.04,entsoe.eu,false,
2024-01-04 15:00:00,Germany,Germany,DE,358.88,416.51,55.74,49.23,entsoe.eu,false,
2024-01-04 15:15:00,Germany,Germany,DE,366.59,421.5,55.57,49.13,entsoe.eu,false,
2024-01-04 15:30:00,Germany,Germany,DE,372.87,423.65,55.84,49.65,entsoe.eu,false,
2024-01-04 15:45:00,Germany,Germany,DE,379.42,428.69,55.48,49.32,entsoe.eu,false,
2024-01-04 16:00:00,Germany,Germany,DE,382.27,435.89,54.09,47.86,entsoe.eu,false,
2024-01-04 16:15:00,Germany,Germany,DE,385.42,436.78,54.29,47.87,entsoe.eu,false,
2024-01-04 16:30:00,Germany,Germany,DE,391.08,440.89,53.99,47.67,entsoe.eu,false,
2024-01-04 16:45:00,Germany,Germany,DE,395.39,445.53,53.21,46.93,entsoe.eu,false,
2024-01-04 17:00:00,Germany,Germany,DE,407.19,457.97,52.01,46.2,entsoe.eu,false,
2024-01-04 17:15:00,Germany,Germany,DE,410.76,462.76,51.33,45.4,entsoe.eu,false,
2024-01-04 17:30:00,Germany,Germany,DE,413.46,465.55,51.02,45.02,entsoe.eu,false,
2024-01-04 17:45:00,Germany,Germany,DE,417.42,470.06,50.55,44.54,entsoe.eu,false,
2024-01-04 18:00:00,Germany,Germany,DE,409.62,467.71,49.84,43.32,entsoe.eu,false,
2024-01-04 18:15:00,Germany,Germany,DE,410.95,469.42,49.48,42.99,entsoe.eu,false,
2024-01-04 18:30:00,Germany,Germany,DE,412.38,471.69,49.28,42.64,entsoe.eu,false,
2024-01-04 18:45:00,Germany,Germany,DE,414.55,475.18,48.76,42.17,entsoe.eu,false,
2024-01-04 19:00:00,Germany,Germany,DE,409.98,469.85,49.76,42.55,entsoe.eu,false,
2024-01-04 19:15:00,Germany,Germany,DE,413.18,475.8,48.88,41.51,entsoe.eu,false,
2024-01-04 19:30:00,Germany,Germany,DE,410.24,475.09,48.53,40.88,entsoe.eu,false,
2024-01-04 19:45:00,Germany,Germany,DE,411.59,479.15,47.81,40.09,entsoe.eu,false,
2024-01-04 20:00:00,Germany,Germany,DE,415.03,483.59,47.0,39.5,entsoe.eu,false,
2024-01-04 20:15:00,Germany,Germany,DE,411.19,481.53,46.77,39.14,entsoe.eu,false,
2024-01-04 20:30:00,Germany,Germany,DE,408.67,481.67,46.31,38.33,entsoe.eu,false,
2024-01-04 20:45:00,Germany,Germany,DE,402.03,475.23,47.04,39.01,entsoe.eu,false,
2024-01-04 21:00:00,Germany,Germany,DE,402.17,469.76,48.8,41.16,entsoe.eu,false,
2024-01-04 21:15:00,Germany,Germany,DE,398.17,467.53,48.77,41.31,entsoe.eu,false,
2024-01-04 21:30:00,Germany,Germany,DE,395.5,466.11,49.11,41.38,entsoe.eu,false,
2024-01-04 21:45:00,Germany,Germany,DE,389.05,459.66,50.07,42.11,entsoe.eu,false,
2024-01-04 22:00:00,Germany,Germany,DE,384.66,449.88,52.22,44.44,entsoe.eu,false,
2024-01-04 22:15:00,Germany,Germany,DE,381.23,447.45,52.58,44.78,entsoe.eu,false,
2024-01-04 22:30:00,Germany,Germany,DE,374.19,442.3,53.01,44.97,entsoe.eu,false,
2024-01-04 22:45:00,Germany,Germany,DE,364.44,432.56,53.94,45.77,entsoe.eu,false,
2024-01-04 23:00:00,Germany,Germany,DE,368.04,432.35,54.26,46.81,entsoe.eu,false,
2024-01-04 23:15:00,Germany,Germany,DE,363.17,430.19,54.15,46.49,entsoe.eu,false,
2024-01-04 23:30:00,Germany,Germany,DE,354.86,422.87,54.66,46.72,entsoe.eu,false,
2024-01-04 23:45:00,Germany,Germany,DE,348.53,415.91,55.39,47.58,entsoe.eu,false,
2024-01-05 00:00:00,Germany,Germany,DE,340.52,406.65,56.7,48.75,entsoe.eu,false,
2024-01-05 00:15:00,Germany,Germany,DE,332.09,397.76,57.6,49.77,entsoe.eu,false,
2024-01-05 00:30:00,Germany,Germany,DE,326.0,390.91,58.35,50.53,entsoe.eu,false,
2024-01-05 00:45:00,Germany,Germany,DE,321.76,386.09,58.92,51.03,entsoe.eu,false,
2024-01-05 01:00:00,Germany,Germany,DE,318.04,381.6,59.42,51.43,entsoe.eu,false,
2024-01-05 01:15:00,Germany,Germany,DE,311.84,374.67,60.13,52.23,entsoe.eu,false,
2024-01-05 01:30:00,Germany,Germany,DE,307.38,369.39,60.76,52.87,entsoe.eu,false,
2024-01-05 01:45:00,Germany,Germany,DE,303.72,365.39,61.17,53.41,entsoe.eu,false,
2024-01-05 02:00:00,Germany,Germany,DE,304.76,366.32,61.24,54.14,entsoe.eu,false,
2024-01-05 02:15:00,Germany,Germany,DE,298.72,359.55,61.92,54.89,entsoe.eu,false,
2024-01-05 02:30:00,Germany,Germany,DE,296.08,356.76,62.14,55.29,entsoe.eu,false,
2024-01-05 02:45:00,Germany,Germany,DE,291.19,351.4,62.71,56.0,entsoe.eu,false,
2024-01-05 03:00:00,Germany,Germany,DE,290.14,350.38,62.75,56.35,entsoe.eu,false,
2024-01-05 03:15:00,Germany,Germany,DE,288.29,348.29,62.98,56.63,entsoe.eu,false,
2024-01-05 03:30:00,Germany,Germany,DE,288.02,348.0,62.96,56.6,entsoe.eu,false,
2024-01-05 03:45:00,Germany,Germany,DE,287.27,347.0,63.06,56.78,entsoe.eu,false,
2024-01-05 04:00:00,Germany,Germany,DE,286.97,346.47,63.0,56.91,entsoe.eu,false,
2024-01-05 04:15:00,Germany,Germany,DE,286.41,345.59,63.11,57.09,entsoe.eu,false,
2024-01-05 04:30:00,Germany,Germany,DE,287.04,345.89,63.08,57.15,entsoe.eu,false,
2024-01-05 04:45:00,Germany,Germany,DE,287.06,345.81,63.12,57.33,entsoe.eu,false,
2024-01-05 05:00:00,Germany,Germany,DE,286.45,345.04,63.16,57.26,entsoe.eu,false,
2024-01-05 05:15:00,Germany,Germany,DE,287.51,346.11,62.99,57.14,entsoe.eu,false,
2024-01-05 05:30:00,Germany,Germany,DE,289.39,348.03,62.8,57.03,entsoe.eu,false,
2024-01-05 05:45:00,Germany,Germany,DE,294.09,352.3,62.41,56.87,entsoe.eu,false,
2024-01-05 06:00:00,Germany,Germany,DE,303.45,362.47,61.32,56.38,entsoe.eu,false,
2024-01-05 06:15:00,Germany,Germany,DE,310.04,368.97,60.74,55.99,entsoe.eu,false,
2024-01-05 06:30:00,Germany,Germany,DE,313.87,370.83,60.78,56.42,entsoe.eu,false,
2024-01-05 06:45:00,Germany,Germany,DE,315.26,370.34,61.16,56.98,entsoe.eu,false,
2024-01-05 07:00:00,Germany,Germany,DE,319.6,376.54,60.28,56.44,entsoe.eu,false,
2024-01-05 07:15:00,Germany,Germany,DE,319.38,376.51,60.34,56.54,entsoe.eu,false,
2024-01-05 07:30:00,Germany,Germany,DE,317.93,375.15,60.55,56.77,entsoe.eu,false,
2024-01-05 07:45:00,Germany,Germany,DE,314.63,371.78,60.98,57.34,entsoe.eu,false,
2024-01-05 08:00:00,Germany,Germany,DE,316.05,372.74,61.0,57.94,entsoe.eu,false,
2024-01-05 08:15:00,Germany,Germany,DE,313.63,370.44,61.24,58.2,entsoe.eu,false,
2024-01-05 08:30:00,Germany,Germany,DE,312.02,368.71,61.48,58.5,entsoe.eu,false,
2024-01-05 08:45:00,Germany,Germany,DE,311.04,367.82,61.64,58.66,entsoe.eu,false,
2024-01-05 09:00:00,Germany,Germany,DE,312.54,368.02,61.81,59.18,entsoe.eu,false,
2024-01-05 09:15:00,Germany,Germany,DE,305.46,361.03,62.47,59.83,entsoe.eu,false,
2024-01-05 09:30:00,Germany,Germany,DE,299.51,355.8,62.91,60.27,entsoe.eu,false,
2024-01-05 09:45:00,Germany,Germany,DE,291.96,348.24,63.7,61.02,entsoe.eu,false,
2024-01-05 10:00:00,Germany,Germany,DE,287.38,342.44,64.31,61.84,entsoe.eu,false,
2024-01-05 10:15:00,Germany,Germany,DE,285.75,341.02,64.44,61.93,entsoe.eu,false,
2024-01-05 10:30:00,Germany,Germany,DE,285.44,341.15,64.43,61.94,entsoe.eu,false,
2024-01-05 10:45:00,Germany,Germany,DE,285.2,341.75,64.15,61.68,entsoe.eu,false,
2024-01-05 11:00:00,Germany,Germany,DE,284.11,338.32,64.53,61.69,entsoe.eu,false,
2024-01-05 11:15:00,Germany,Germany,DE,284.25,338.97,64.4,61.64,entsoe.eu,false,
2024-01-05 11:30:00,Germany,Germany,DE,286.92,342.16,64.01,61.25,entsoe.eu,false,
2024-01-05 11:45:00,Germany,Germany,DE,288.59,343.73,63.86,61.15,entsoe.eu,false,
2024-01-05 12:00:00,Germany,Germany,DE,286.89,341.05,64.13,61.1,entsoe.eu,false,
2024-01-05 12:15:00,Germany,Germany,DE,287.57,340.87,64.2,61.15,entsoe.eu,false,
2024-01-05 12:30:00,Germany,Germany,DE,288.13,340.58,64.28,61.21,entsoe.eu,false,
2024-01-05 12:45:00,Germany,Germany,DE,287.1,342.56,63.63,60.52,entsoe.eu,false,
2024-01-05 13:00:00,Germany,Germany,DE,290.02,345.29,63.37,60.1,entsoe.eu,false,
2024-01-05 13:15:00,Germany,Germany,DE,293.0,348.56,62.93,59.66,entsoe.eu,false,
2024-01-05 13:30:00,Germany,Germany,DE,298.92,354.62,62.29,58.96,entsoe.eu,false,
2024-01-05 13:45:00,Germany,Germany,DE,303.77,359.51,61.74,58.37,entsoe.eu,false,
2024-01-05 14:00:00,Germany,Germany,DE,304.82,362.68,61.06,56.89,entsoe.eu,false,
2024-01-05 14:15:00,Germany,Germany,DE,305.52,362.45,61.16,56.9,entsoe.eu,false,
2024-01-05 14:30:00,Germany,Germany,DE,311.26,367.3,60.75,56.44,entsoe.eu,false,
2024-01-05 14:45:00,Germany,Germany,DE,312.58,368.24,60.68,56.32,entsoe.eu,false,
2024-01-05 15:00:00,Germany,Germany,DE,313.07,369.19,60.52,55.92,entsoe.eu,false,
2024-01-05 15:15:00,Germany,Germany,DE,315.7,370.78,60.55,56.0,entsoe.eu,false,
2024-01-05 15:30:00,Germany,Germany,DE,316.65,369.36,61.02,56.48,entsoe.eu,false,
2024-01-05 15:45:00,Germany,Germany,DE,319.04,369.23,61.38,56.87,entsoe.eu,false,
2024-01-05 16:00:00,Germany,Germany,DE,318.22,368.35,61.47,56.79,entsoe.eu,false,
2024-01-05 16:15:00,Germany,Germany,DE,319.37,368.1,61.69,57.09,entsoe.eu,false,
2024-01-05 16:30:00,Germany,Germany,DE,321.67,370.83,61.41,56.91,entsoe.eu,false,
2024-01-05 16:45:00,Germany,Germany,DE,318.38,366.12,62.01,57.54,entsoe.eu,false,
2024-01-05 17:00:00,Germany,Germany,DE,320.29,368.61,61.69,57.49,entsoe.eu,false,
2024-01-05 17:15:00,Germany,Germany,DE,321.54,372.74,60.96,56.67,entsoe.eu,false,
2024-01-05 17:30:00,Germany,Germany,DE,320.0,371.5,61.02,56.88,entsoe.eu,false,
2024-01-05 17:45:00,Germany,Germany,DE,323.06,375.42,60.54,56.55,entsoe.eu,false,
2024-01-05 18:00:00,Germany,Germany,DE,333.29,383.47,60.17,57.05,entsoe.eu,false,
2024-01-05 18:15:00,Germany,Germany,DE,337.3,390.06,59.25,56.16,entsoe.eu,false,
2024-01-05 18:30:00,Germany,Germany,DE,337.48,392.04,58.83,55.73,entsoe.eu,false,
2024-01-05 18:45:00,Germany,Germany,DE,339.11,395.95,58.16,55.03,entsoe.eu,false,
2024-01-05 19:00:00,Germany,Germany,DE,343.88,400.09,57.91,54.82,entsoe.eu,false,
2024-01-05 19:15:00,Germany,Germany,DE,346.89,406.31,56.94,53.86,entsoe.eu,false,
2024-01-05 19:30:00,Germany,Germany,DE,347.16,408.22,56.58,53.38,entsoe.eu,false,
2024-01-05 19:45:00,Germany,Germany,DE,345.2,406.92,56.71,53.47,entsoe.eu,false,
2024-01-05 20:00:00,Germany,Germany,DE,342.64,401.86,57.66,54.22,entsoe.eu,false,
2024-01-05 20:15:00,Germany,Germany,DE,342.81,403.02,57.49,54.01,entsoe.eu,false,
2024-01-05 20:30:00,Germany,Germany,DE,341.1,402.11,57.82,54.1,entsoe.eu,false,
2024-01-05 20:45:00,Germany,Germany,DE,338.65,399.25,58.34,54.69,entsoe.eu,false,
2024-01-05 21:00:00,Germany,Germany,DE,341.03,399.8,58.44,54.84,entsoe.eu,false,
2024-01-05 21:15:00,Germany,Germany,DE,340.3,400.63,58.14,54.48,entsoe.eu,false,
2024-01-05 21:30:00,Germany,Germany,DE,339.01,399.77,58.11,54.35,entsoe.eu,false,
2024-01-05 21:45:00,Germany,Germany,DE,335.1,396.75,58.27,54.39,entsoe.eu,false,
2024-01-05 22:00:00,Germany,Germany,DE,327.87,389.49,59.07,55.33,entsoe.eu,false,
2024-01-05 22:15:00,Germany,Germany,DE,325.96,387.91,59.13,55.12,entsoe.eu,false,
2024-01-05 22:30:00,Germany,Germany,DE,326.51,388.83,58.97,54.64,entsoe.eu,false,
2024-01-05 22:45:00,Germany,Germany,DE,324.32,386.96,59.1,54.51,entsoe.eu,false,
2024-01-05 23:00:00,Germany,Germany,DE,324.02,386.25,59.02,54.34,entsoe.eu,false,
2024-01-05 23:15:00,Germany,Germany,DE,320.52,382.68,59.34,54.67,entsoe.eu,false,
2024-01-05 23:30:00,Germany,Germany,DE,323.1,385.85,59.02,53.98,entsoe.eu,false,
2024-01-05 23:45:00,Germany,Germany,DE,325.39,388.27,58.85,53.52,entsoe.eu,false,
2024-01-06 00:00:00,Germany,Germany,DE,324.42,386.96,59.05,53.04,entsoe.eu,false,
2024-01-06 00:15:00,Germany,Germany,DE,324.35,387.09,58.99,52.66,entsoe.eu,false,
2024-01-06 00:30:00,Germany,Germany,DE,322.61,385.13,59.16,52.64,entsoe.eu,false,
2024-01-06 00:45:00,Germany,Germany,DE,322.19,384.62,59.2,52.57,entsoe.eu,false,
2024-01-06 01:00:00,Germany,Germany,DE,322.91,385.15,59.23,52.24,entsoe.eu,false,
2024-01-06 01:15:00,Germany,Germany,DE,321.68,384.16,59.34,52.13,entsoe.eu,false,
2024-01-06 01:30:00,Germany,Germany,DE,321.23,383.79,59.35,51.99,entsoe.eu,false,
2024-01-06 01:45:00,Germany,Germany,DE,320.1,382.68,59.47,52.04,entsoe.eu,false,
2024-01-06 02:00:00,Germany,Germany,DE,319.48,382.08,59.5,51.8,entsoe.eu,false,
2024-01-06 02:15:00,Germany,Germany,DE,319.79,382.72,59.34,51.71,entsoe.eu,false,
2024-01-06 02:30:00,Germany,Germany,DE,320.37,383.44,59.24,51.47,entsoe.eu,false,
2024-01-06 02:45:00,Germany,Germany,DE,320.36,383.55,59.22,51.45,entsoe.eu,false,
2024-01-06 03:00:00,Germany,Germany,DE,319.69,382.47,59.31,51.17,entsoe.eu,false,
2024-01-06 03:15:00,Germany,Germany,DE,321.28,384.25,59.14,51.08,entsoe.eu,false,
2024-01-06 03:30:00,Germany,Germany,DE,321.83,384.9,59.08,50.93,entsoe.eu,false,
2024-01-06 03:45:00,Germany,Germany,DE,323.55,386.77,58.91,50.74,entsoe.eu,false,
2024-01-06 04:00:00,Germany,Germany,DE,326.29,389.68,58.59,50.27,entsoe.eu,false,
2024-01-06 04:15:00,Germany,Germany,DE,330.5,394.33,58.14,49.96,entsoe.eu,false,
2024-01-06 04:30:00,Germany,Germany,DE,332.51,396.57,57.94,49.77,entsoe.eu,false,
2024-01-06 04:45:00,Germany,Germany,DE,333.79,397.86,57.81,49.68,entsoe.eu,false,
2024-01-06 05:00:00,Germany,Germany,DE,333.37,397.34,57.87,49.68,entsoe.eu,false,
2024-01-06 05:15:00,Germany,Germany,DE,336.76,401.18,57.48,49.49,entsoe.eu,false,
2024-01-06 05:30:00,Germany,Germany,DE,339.09,403.93,57.08,49.2,entsoe.eu,false,
2024-01-06 05:45:00,Germany,Germany,DE,342.99,407.9,56.76,49.09,entsoe.eu,false,
2024-01-06 06:00:00,Germany,Germany,DE,353.75,419.94,55.36,48.73,entsoe.eu,false,
2024-01-06 06:15:00,Germany,Germany,DE,356.21,422.78,55.01,48.63,entsoe.eu,false,
2024-01-06 06:30:00,Germany,Germany,DE,360.35,427.02,54.62,48.42,entsoe.eu,false,
2024-01-06 06:45:00,Germany,Germany,DE,365.09,431.82,54.18,48.0,entsoe.eu,false,
2024-01-06 07:00:00,Germany,Germany,DE,370.76,437.68,53.52,47.0,entsoe.eu,false,
2024-01-06 07:15:00,Germany,Germany,DE,377.94,444.41,53.04,46.72,entsoe.eu,false,
2024-01-06 07:30:00,Germany,Germany,DE,380.46,446.31,52.93,46.83,entsoe.eu,false,
2024-01-06 07:45:00,Germany,Germany,DE,379.47,445.38,53.03,47.01,entsoe.eu,false,
2024-01-06 08:00:00,Germany,Germany,DE,374.21,440.6,53.3,47.01,entsoe.eu,false,
2024-01-06 08:15:00,Germany,Germany,DE,372.94,438.68,53.62,47.56,entsoe.eu,false,
2024-01-06 08:30:00,Germany,Germany,DE,371.05,436.23,54.02,48.07,entsoe.eu,false,
2024-01-06 08:45:00,Germany,Germany,DE,369.45,433.73,54.42,48.42,entsoe.eu,false,
2024-01-06 09:00:00,Germany,Germany,DE,365.09,429.23,54.79,48.36,entsoe.eu,false,
2024-01-06 09:15:00,Germany,Germany,DE,364.58,428.27,55.01,48.69,entsoe.eu,false,
2024-01-06 09:30:00,Germany,Germany,DE,363.85,426.51,55.33,49.14,entsoe.eu,false,
2024-01-06 09:45:00,Germany,Germany,DE,364.3,426.7,55.43,49.24,entsoe.eu,false,
2024-01-06 10:00:00,Germany,Germany,DE,366.5,428.41,55.31,48.99,entsoe.eu,false,
2024-01-06 10:15:00,Germany,Germany,DE,366.61,428.9,55.27,49.0,entsoe.eu,false,
2024-01-06 10:30:00,Germany,Germany,DE,366.64,427.7,55.55,49.28,entsoe.eu,false,
2024-01-06 10:45:00,Germany,Germany,DE,366.12,427.15,55.58,49.31,entsoe.eu,false,
2024-01-06 11:00:00,Germany,Germany,DE,360.63,421.15,56.14,49.32,entsoe.eu,false,
2024-01-06 11:15:00,Germany,Germany,DE,359.89,421.14,56.04,49.16,entsoe.eu,false,
2024-01-06 11:30:00,Germany,Germany,DE,361.33,422.74,55.87,49.03,entsoe.eu,false,
2024-01-06 11:45:00,Germany,Germany,DE,360.95,422.87,55.76,48.98,entsoe.eu,false,
2024-01-06 12:00:00,Germany,Germany,DE,358.97,418.83,56.3,49.03,entsoe.eu,false,
2024-01-06 12:15:00,Germany,Germany,DE,359.79,420.32,56.05,48.7,entsoe.eu,false,
2024-01-06 12:30:00,Germany,Germany,DE,360.77,421.9,55.82,48.39,entsoe.eu,false,
2024-01-06 12:45:00,Germany,Germany,DE,363.44,424.8,55.52,48.06,entsoe.eu,false,
2024-01-06 13:00:00,Germany,Germany,DE,364.67,424.37,55.73,48.34,entsoe.eu,false,
2024-01-06 13:15:00,Germany,Germany,DE,364.96,424.23,55.79,48.37,entsoe.eu,false,
2024-01-06 13:30:00,Germany,Germany,DE,365.0,423.69,55.88,48.44,entsoe.eu,false,
2024-01-06 13:45:00,Germany,Germany,DE,365.45,424.07,55.8,48.34,entsoe.eu,false,
2024-01-06 14:00:00,Germany,Germany,DE,365.73,426.97,55.15,47.4,entsoe.eu,false,
2024-01-06 14:15:00,Germany,Germany,DE,365.3,426.16,55.24,47.49,entsoe.eu,false,
2024-01-06 14:30:00,Germany,Germany,DE,366.78,426.64,55.31,47.54,entsoe.eu,false,
2024-01-06 14:45:00,Germany,Germany,DE,368.98,428.68,55.12,47.33,entsoe.eu,false,
2024-01-06 15:00:00,Germany,Germany,DE,367.01,426.77,55.3,47.32,entsoe.eu,false,
2024-01-06 15:15:00,Germany,Germany,DE,368.57,427.43,55.34,47.46,entsoe.eu,false,
